time,total_squared_error,marker_error_RMS,marker_error_max,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
0.10000000,0.01524556,0.01882945,0.03709255,11,0.10000000,-183.16209,515.37182,-364.01978,-127.06299,396.10963,-385.89376,-289.23101,102.18552,-428.92970,-357.12223,70.35314,-480.49394,-161.05171,36.99846,-384.24299,-121.91668,60.39660,-456.32769,-173.09364,507.77647,-938.43277,-113.01162,406.40056,-919.98917,-285.75674,97.02372,-915.61964,-357.49100,69.76146,-869.99840,-149.22051,35.39759,-935.07290,-121.70473,59.55842,-865.10051,-152.65572,289.79663,-419.74781,-191.90586,396.28724,-342.25560,-209.40502,282.05087,-357.38577,-191.63572,426.30199,-964.14641,-201.18542,305.23709,-973.14967,-398.02605,613.46797,-467.16140,-289.73076,620.60321,-440.70542,-278.77769,599.79862,-377.63681,-415.32075,545.91245,-377.98120,-296.97770,549.30597,-358.44396,-412.95051,596.35275,-868.41053,-278.64390,608.47688,-893.53434,-418.22474,505.89025,-932.37559,-281.21666,512.58709,-952.73879,-526.94042,598.29129,-534.16183,-700.51757,595.21614,-615.23033,-497.36645,586.08168,-791.54184,-698.24889,595.68270,-711.84354,-567.91775,1102.73855,-656.50393,-518.00345,1012.24269,-468.61538,-487.92082,1028.22464,-823.31659,-458.61995,988.46395,-630.22063,-457.93061,984.94575,-670.45942,-529.68818,845.97358,-396.10558,-645.87314,640.66531,-420.78794,-594.31740,660.60060,-344.25449,-473.53927,718.23194,-442.67425,-389.17439,744.50814,-519.97948,-375.75558,702.99985,-523.40917,-484.95697,859.60332,-907.94654,-599.44147,651.73055,-927.92044,-527.64175,675.91177,-976.38092,-457.63435,734.59666,-840.45613,-377.79408,752.07071,-756.79292,-354.27044,713.34503,-768.13794,-575.93750,505.03189,-560.56447,-560.71699,486.58438,-772.61192,-567.39841,501.97061,-571.66892,-563.37995,502.79702,-742.79808,0.10000000,12.58829751,-2.72928687,-0.78474323,-0.51764422,0.59171669,-0.66467640,79.19045820,-16.86050618,-0.49430029,108.88150441,1.90034075,23.36570894,10.01859184,-6.86529965,82.41212378,-15.12766715,11.25277465,109.82163858,1.91674918,19.83850910,18.02589537,-6.86529965,-35.04174326,4.30715694,0.34332392,3.17875515,-12.88847578,24.59415554,126.96730760,104.49243817,8.24732881,-13.54467728,34.02159812,123.70515874,111.39863626
0.11000000,0.01527902,0.01885010,0.03706876,12,0.11000000,-183.14058,515.37727,-364.00007,-127.07630,396.12089,-385.94857,-289.23330,102.17336,-428.92470,-357.11624,70.36086,-480.50201,-161.05837,37.00297,-384.24212,-121.92421,60.41659,-456.28736,-173.09161,507.82279,-938.42906,-113.01999,406.40305,-919.98780,-285.75517,97.09714,-915.68918,-357.17340,70.61055,-871.87575,-149.21206,35.43043,-935.06159,-121.70605,59.58233,-865.09261,-152.67523,289.76429,-419.75169,-191.91192,396.29479,-342.27997,-209.37710,282.06589,-357.38381,-191.64212,426.34486,-964.11919,-201.13746,305.33089,-973.17792,-398.02447,613.48137,-467.14856,-289.72646,620.57070,-440.73672,-278.80355,599.79725,-377.68550,-415.30235,545.92643,-377.97682,-296.92324,549.35340,-358.41772,-412.94790,596.39345,-868.40505,-278.63656,608.50082,-893.51524,-418.22513,505.92915,-932.36842,-281.22857,512.66530,-952.76086,-526.97040,598.33247,-534.09460,-700.55717,595.20053,-615.20686,-497.34556,586.03430,-791.46456,-698.19075,595.63394,-711.77936,-567.92104,1102.77084,-656.47219,-518.06528,1012.20350,-468.64977,-487.91473,1028.25172,-823.30803,-458.61859,988.46201,-630.15941,-457.92089,984.95645,-670.41745,-529.69589,845.93454,-396.09378,-645.88251,640.67354,-420.78397,-594.35768,660.50445,-344.27044,-473.55201,718.21186,-442.68066,-389.16315,744.49271,-519.97590,-375.75814,702.97599,-523.42412,-484.92889,859.60885,-907.88257,-599.42764,651.75245,-927.88573,-527.61747,675.94442,-976.37387,-457.60236,734.62918,-840.42299,-377.78247,752.08976,-756.76424,-354.25375,713.39180,-768.10754,-575.94398,505.05590,-560.46785,-560.67380,486.53428,-772.50528,-567.47904,501.99062,-571.62205,-563.28566,502.75855,-742.74714,0.11000000,12.59476881,-2.76187611,-0.79501917,-0.51762863,0.59172014,-0.66459563,79.16059649,-16.82933554,-0.52270838,108.87860079,1.90029007,23.48348304,10.12873768,-6.90970159,82.42765120,-15.16009229,11.37876062,109.82126759,1.91674271,19.90976661,18.58045277,-6.90970159,-35.04593848,4.33249248,0.34924626,3.19867750,-12.88544580,24.68014958,127.03233628,103.50826393,8.23347107,-13.56271678,34.07867494,123.82007832,110.54156835
0.12000000,0.01531474,0.01887211,0.03716890,13,0.12000000,-183.13717,515.41503,-364.00443,-127.09017,396.12066,-385.93428,-289.22740,102.16673,-428.91801,-357.13325,70.34300,-480.49760,-161.08260,37.01237,-384.25463,-121.95038,60.39319,-456.28439,-173.11360,507.81644,-938.35709,-113.02706,406.41078,-919.98818,-285.75529,97.18343,-915.77767,-356.84144,71.48450,-873.80716,-149.20933,35.45459,-935.05704,-121.68815,59.58717,-865.03958,-152.66199,289.79341,-419.79111,-191.93225,396.34010,-342.26096,-209.43652,282.07403,-357.32237,-191.61587,426.43436,-964.13053,-201.13365,305.34331,-973.14937,-398.03449,613.49426,-467.17051,-289.73694,620.56499,-440.80610,-278.81733,599.80397,-377.69859,-415.31804,545.89420,-377.97806,-296.91482,549.35523,-358.41135,-412.94969,596.41480,-868.38752,-278.63665,608.52243,-893.49531,-418.22418,505.96562,-932.36325,-281.22512,512.70040,-952.75776,-527.01005,598.35030,-534.06061,-700.58100,595.20778,-615.18605,-497.36004,585.93483,-791.42208,-698.14781,595.59944,-711.73236,-567.93859,1102.78923,-656.44911,-518.08749,1012.18672,-468.64878,-487.90324,1028.26399,-823.28926,-458.63777,988.45534,-630.15570,-457.91384,984.94858,-670.38342,-529.71884,845.89270,-396.08807,-645.88087,640.65196,-420.80088,-594.39572,660.45453,-344.29208,-473.53274,718.20866,-442.66602,-389.16230,744.47776,-519.96249,-375.74565,702.98113,-523.40874,-484.90690,859.58826,-907.79615,-599.41955,651.77372,-927.86985,-527.59583,675.98224,-976.35538,-457.57755,734.64951,-840.39037,-377.74931,752.11194,-756.73072,-354.23555,713.43395,-768.09039,-575.97622,505.06921,-560.38992,-560.68722,486.45259,-772.41770,-567.57412,501.99701,-571.58366,-563.26132,502.69115,-742.70611,0.12000000,12.57820381,-2.70404201,-0.79915016,-0.51762793,0.59160605,-0.66459489,79.23737910,-16.84495952,-0.46344531,108.89999562,1.90066348,23.26689084,9.86906531,-6.93108453,82.44590428,-15.12259819,11.36560529,109.81114457,1.91656603,19.59892264,18.46735832,-6.93108453,-35.04771333,4.28071276,0.30242412,3.14419778,-12.84249000,24.63116555,127.18771893,102.86992084,8.17176836,-13.57752590,34.04842520,124.02628626,109.99626036
0.13000000,0.01528049,0.01885100,0.03705454,14,0.13000000,-183.15124,515.44408,-364.02426,-127.09647,396.11468,-385.90901,-289.21598,102.17280,-428.90562,-357.17047,70.32363,-480.48204,-161.10563,37.03339,-384.22506,-121.94999,60.37694,-456.29158,-173.14092,507.79055,-938.27190,-113.03114,406.43512,-919.94812,-285.75476,97.20511,-915.77749,-357.18292,70.61871,-871.75449,-149.20865,35.46584,-935.05457,-121.68297,59.59831,-865.00745,-152.64639,289.84065,-419.82972,-191.96769,396.39103,-342.20647,-209.46606,282.02244,-357.33530,-191.58920,426.47783,-964.16394,-201.17295,305.30789,-973.08949,-398.05223,613.47612,-467.25216,-289.75556,620.59711,-440.84338,-278.82109,599.81780,-377.70226,-415.35380,545.86157,-377.98258,-296.97050,549.32785,-358.47618,-412.97719,596.39022,-868.31963,-278.64293,608.54292,-893.48721,-418.22169,505.99176,-932.36016,-281.20600,512.67828,-952.71487,-526.99559,598.28915,-534.19431,-700.56340,595.24429,-615.18334,-497.51593,585.85620,-791.57431,-698.18722,595.63445,-711.77511,-567.93083,1102.77723,-656.40994,-518.06312,1012.17914,-468.61310,-487.88376,1028.26033,-823.26025,-458.65394,988.45007,-630.17984,-457.90960,984.93341,-670.37199,-529.73698,845.86742,-396.10036,-645.88628,640.62814,-420.81894,-594.42539,660.45621,-344.34040,-473.51379,718.21728,-442.66264,-389.16648,744.46120,-519.96169,-375.73594,702.98632,-523.41397,-484.89226,859.57806,-907.75028,-599.40813,651.78944,-927.84567,-527.57371,676.01692,-976.29643,-457.56114,734.65818,-840.36740,-377.72711,752.11700,-756.70185,-354.21598,713.46193,-768.08157,-576.00235,505.03521,-560.49032,-560.85867,486.40987,-772.52760,-567.62620,501.95866,-571.69247,-563.41636,502.64986,-742.81752,0.13000000,12.57074038,-2.76682693,-0.76109408,-0.51767715,0.59162625,-0.66468360,79.19504118,-16.86226873,-0.53798217,108.88485989,1.90039931,23.37197743,10.04406320,-6.96543274,82.48036475,-15.08400812,11.39459863,109.82623165,1.91682935,19.77410542,18.36200320,-6.96543274,-35.01872592,4.36456138,0.38099370,3.13915218,-12.93693441,24.69230083,127.02862113,103.29259347,8.31091346,-13.57150348,34.00847044,123.69665786,111.68767455
0.14000000,0.01529307,0.01885876,0.03710838,15,0.14000000,-183.16183,515.45756,-364.03415,-127.10632,396.08332,-385.91177,-289.20417,102.17345,-428.89070,-357.18043,70.33365,-480.44663,-161.13019,37.00957,-384.19997,-121.92873,60.37156,-456.28723,-173.13543,507.80280,-938.27224,-113.03893,406.45751,-919.90805,-285.75738,97.19343,-915.75277,-357.50337,69.78486,-869.81584,-149.21049,35.46808,-935.04829,-121.68945,59.60015,-865.00267,-152.65768,289.87288,-419.87854,-191.98677,396.41206,-342.17802,-209.27914,281.73260,-357.65846,-191.60528,426.45309,-964.14556,-201.18899,305.34607,-973.07806,-398.08939,613.42352,-467.35880,-289.77116,620.63132,-440.79918,-278.80590,599.82163,-377.69692,-415.37621,545.90167,-377.98973,-297.06188,549.30999,-358.57948,-413.02775,596.33229,-868.23152,-278.64712,608.55509,-893.48288,-418.22037,506.00571,-932.35988,-281.19306,512.66364,-952.68844,-526.93763,598.17492,-534.46979,-700.55229,595.26477,-615.17233,-497.84151,585.79904,-791.89613,-698.24419,595.68343,-711.83728,-567.90969,1102.75578,-656.37439,-518.04727,1012.16617,-468.60022,-487.86852,1028.25270,-823.23753,-458.65128,988.45073,-630.20595,-457.90503,984.90673,-670.36812,-529.74459,845.86311,-396.10514,-645.89232,640.61537,-420.83121,-594.45586,660.46402,-344.41177,-473.52388,718.22723,-442.68556,-389.14999,744.43177,-519.98638,-375.74152,702.97499,-523.43792,-484.88424,859.58311,-907.74440,-599.39348,651.80437,-927.82422,-527.55387,676.03206,-976.22283,-457.54685,734.66057,-840.35428,-377.72940,752.10980,-756.69447,-354.19818,713.46986,-768.07267,-575.99527,504.95927,-560.72092,-561.15977,486.38814,-772.78470,-567.72482,501.88059,-571.97793,-563.63879,502.62174,-743.10589,0.14000000,12.56845231,-2.76685972,-0.70393194,-0.51765366,0.59159794,-0.66485297,79.19348836,-16.93851674,-0.52417923,108.91404609,1.90090871,23.44240927,10.14548980,-7.00843852,82.46798665,-15.02014959,11.35821082,109.82819434,1.91686360,19.95954800,18.26338481,-7.00843852,-35.02112182,4.39733311,0.29363833,3.16226146,-12.88219111,24.70464328,127.12787915,102.55501651,8.21758875,-13.53093039,34.07432975,123.81462091,110.54784906
0.15000000,0.01535322,0.01889581,0.03698761,16,0.15000000,-183.16633,515.46975,-364.04074,-127.11402,396.03345,-385.90535,-289.18107,102.16202,-428.89264,-357.14820,70.35968,-480.38118,-161.13099,36.97908,-384.21937,-121.92297,60.36536,-456.29563,-173.11696,507.81544,-938.29938,-113.03507,406.45749,-919.90199,-285.76183,97.19126,-915.75728,-357.14186,70.68818,-871.91361,-149.21583,35.46710,-935.04202,-121.68927,59.57837,-864.99149,-152.69631,289.88734,-419.94709,-191.97630,396.43755,-342.18485,-208.92703,281.29711,-358.16786,-191.63744,426.44119,-964.05407,-201.16419,305.43359,-973.11569,-398.15339,613.38103,-467.42428,-289.80709,620.62866,-440.76722,-278.80090,599.80217,-377.68862,-415.35114,545.99135,-377.98899,-297.09816,549.32948,-358.61052,-413.05994,596.29213,-868.19239,-278.64094,608.55781,-893.47191,-418.21676,506.00219,-932.35923,-281.19999,512.69372,-952.71043,-526.94412,598.09727,-534.63793,-700.61112,595.25676,-615.15964,-498.10214,585.74026,-792.09404,-698.24995,595.68830,-711.84505,-567.89363,1102.73558,-656.35337,-518.05488,1012.14052,-468.61278,-487.86248,1028.24485,-823.22628,-458.64917,988.42731,-630.23753,-457.89877,984.87074,-670.36660,-529.76480,845.85467,-396.10104,-645.88963,640.60658,-420.84173,-594.47614,660.44157,-344.46483,-473.55920,718.21366,-442.70769,-389.10236,744.38964,-520.01511,-375.73788,702.96768,-523.43410,-484.87598,859.58185,-907.73695,-599.37595,651.81178,-927.81255,-527.54054,676.02813,-976.18303,-457.53222,734.65964,-840.34923,-377.72486,752.10672,-756.70805,-354.17743,713.45906,-768.07046,-576.02073,504.90118,-560.84800,-561.37711,486.35021,-772.92710,-567.91541,501.81947,-572.20310,-563.73637,502.58326,-743.32867,0.15000000,12.56592744,-2.75286094,-0.67031123,-0.51774574,0.59158719,-0.66505406,79.19407449,-16.99425087,-0.52787982,108.87596463,1.90024406,23.45160861,10.16294078,-7.03621062,82.47879858,-14.95287569,11.39910413,109.80857506,1.91652118,19.89084799,18.60178372,-7.03621062,-35.01609433,4.42939991,0.22992162,3.20315017,-12.89071914,24.71535268,127.14269128,102.19436124,8.24031099,-13.51015649,34.05792573,123.80133429,110.60973563
0.16000000,0.01536411,0.01890251,0.03695355,17,0.16000000,-183.16693,515.48451,-364.06578,-127.09971,396.00952,-385.90847,-289.11747,102.14624,-428.89545,-357.12652,70.37971,-480.34206,-161.10276,36.99722,-384.22394,-121.94792,60.35042,-456.32442,-173.11588,507.79242,-938.27292,-113.01048,406.44273,-919.90586,-285.76613,97.18656,-915.75956,-356.87832,71.35495,-873.48655,-149.22007,35.46277,-935.04593,-121.68665,59.56080,-864.98979,-152.72744,289.88033,-420.00550,-191.95159,396.48882,-342.18681,-208.70481,281.07985,-358.47972,-191.63648,426.46528,-963.96095,-201.13781,305.45644,-973.13930,-398.22244,613.37737,-467.43907,-289.84764,620.62365,-440.81510,-278.84294,599.78545,-377.70672,-415.29791,546.03667,-377.96706,-297.07678,549.38087,-358.59066,-413.06153,596.27077,-868.20147,-278.62379,608.54757,-893.46946,-418.20163,505.97916,-932.35806,-281.21161,512.71814,-952.73476,-527.03643,598.07267,-534.60333,-700.71111,595.26102,-615.17932,-498.13472,585.66258,-792.05014,-698.23577,595.67627,-711.83338,-567.89434,1102.69330,-656.33224,-518.04706,1012.11405,-468.59822,-487.85199,1028.23001,-823.21549,-458.65155,988.37084,-630.27278,-457.88349,984.83626,-670.38376,-529.78795,845.81485,-396.11776,-645.88393,640.59123,-420.85284,-594.47509,660.39880,-344.47403,-473.57936,718.17721,-442.70363,-389.06212,744.36329,-520.03540,-375.69491,702.97464,-523.38933,-484.85166,859.58857,-907.74812,-599.35010,651.80453,-927.80191,-527.51501,676.03626,-976.18018,-457.51736,734.65613,-840.35136,-377.69207,752.10307,-756.72012,-354.14945,713.44055,-768.08578,-576.12625,504.88416,-560.80591,-561.42453,486.29217,-772.87736,-568.10465,501.79722,-572.21514,-563.72214,502.53238,-743.33573,0.16000000,12.55319380,-2.74121265,-0.67640415,-0.51777875,0.59154643,-0.66504827,79.22481910,-16.98101489,-0.51424161,108.87164818,1.90016872,23.32839437,9.99071528,-7.07959763,82.50328092,-14.93342434,11.42605033,109.80642609,1.91648368,19.69799416,18.52290423,-7.07959763,-35.01553098,4.41465004,0.24480907,3.20690421,-12.88102903,24.66897412,127.07653162,103.03424516,8.26187374,-13.51071089,33.96274905,123.68069039,111.78524717
0.17000000,0.01534832,0.01889280,0.03696582,18,0.17000000,-183.16816,515.50434,-364.11799,-127.07056,396.02180,-385.97155,-289.01360,102.10828,-428.86893,-357.15622,70.39706,-480.40197,-161.08962,36.99204,-384.18649,-122.00264,60.31059,-456.33550,-173.09875,507.79289,-938.24582,-112.98659,406.42870,-919.89436,-285.76997,97.17359,-915.75937,-357.19371,70.55352,-871.69571,-149.22016,35.45068,-935.05912,-121.68892,59.57769,-865.02804,-152.71533,289.86725,-420.04414,-191.92798,396.50682,-342.20429,-208.70387,281.14672,-358.55354,-191.61091,426.46428,-963.91008,-201.11632,305.42104,-973.13067,-398.25077,613.40042,-467.44185,-289.84702,620.66266,-440.88848,-278.90121,599.81516,-377.76699,-415.28914,546.00661,-377.96760,-297.09390,549.41936,-358.63657,-413.06364,596.22469,-868.20772,-278.60486,608.51505,-893.48339,-418.17637,505.94493,-932.36281,-281.20607,512.69364,-952.72966,-527.10793,598.06772,-534.51677,-700.77373,595.27915,-615.21692,-498.05156,585.60731,-791.94370,-698.23413,595.67723,-711.83702,-567.89420,1102.63209,-656.31068,-518.00438,1012.11432,-468.54468,-487.82000,1028.19060,-823.19258,-458.62153,988.31479,-630.27405,-457.84343,984.79217,-670.40847,-529.78101,845.75359,-396.14487,-645.87583,640.56970,-420.86698,-594.46697,660.36123,-344.46197,-473.56656,718.14019,-442.69108,-389.06388,744.36570,-520.03947,-375.65042,702.96959,-523.36649,-484.81123,859.62638,-907.81709,-599.29517,651.79120,-927.81742,-527.46552,676.04544,-976.19689,-457.48527,734.65430,-840.35949,-377.63250,752.09607,-756.71967,-354.11061,713.42385,-768.10697,-576.22030,504.88544,-560.73416,-561.39197,486.25360,-772.79328,-568.18852,501.79453,-572.14082,-563.69079,502.49954,-743.25861,0.17000000,12.53790447,-2.76656586,-0.72085721,-0.51778538,0.59153345,-0.66493518,79.23327053,-16.90217737,-0.53178093,108.85033720,1.89979678,23.28160990,9.93442553,-7.15369346,82.51887997,-14.99945623,11.39349405,109.81878255,1.91669934,19.78591718,18.26724887,-7.15369346,-35.00949677,4.41262551,0.33113548,3.17880515,-12.88733833,24.61443236,127.09321394,103.32898599,8.29918760,-13.51321502,34.02328981,123.67179515,111.62002929
0.18000000,0.01539083,0.01891894,0.03688495,19,0.18000000,-183.17777,515.52044,-364.21566,-127.05039,396.02338,-386.06978,-288.92647,102.04883,-428.83290,-357.20375,70.40945,-480.50239,-161.10431,36.94919,-384.15022,-122.05089,60.29213,-456.30420,-173.04984,507.82147,-938.21890,-112.97652,406.41643,-919.86668,-285.77216,97.16484,-915.77649,-357.18226,70.58944,-871.84544,-149.21989,35.43246,-935.06937,-121.69241,59.61011,-865.08251,-152.67456,289.87408,-420.10296,-191.89364,396.50164,-342.25992,-208.75549,281.23396,-358.63106,-191.58229,426.44630,-963.90717,-201.08320,305.40866,-973.12222,-398.24936,613.42323,-467.49742,-289.82380,620.69493,-440.97979,-278.92625,599.88469,-377.83800,-415.31193,545.97496,-378.06578,-297.14992,549.42456,-358.74534,-413.07811,596.15378,-868.20945,-278.59096,608.48151,-893.48421,-418.15334,505.91187,-932.37364,-281.18361,512.64975,-952.71963,-527.12945,598.08312,-534.52663,-700.79054,595.27755,-615.24080,-498.05208,585.64077,-791.95211,-698.23526,595.68148,-711.84078,-567.83535,1102.58422,-656.29235,-517.94875,1012.13463,-468.48830,-487.75864,1028.10374,-823.17955,-458.55012,988.27162,-630.20147,-457.77879,984.72397,-670.40766,-529.75369,845.69668,-396.15231,-645.86745,640.56433,-420.87294,-594.47336,660.33863,-344.46715,-473.55327,718.10738,-442.68360,-389.07504,744.35472,-520.00182,-375.65871,702.93453,-523.41026,-484.76831,859.66745,-907.90390,-599.15936,651.77413,-927.89590,-527.39603,676.00387,-976.24330,-457.40120,734.66934,-840.38139,-377.55882,752.10092,-756.71107,-354.04698,713.41722,-768.08265,-576.22505,504.89631,-560.74889,-561.38229,486.27813,-772.80824,-568.20309,501.80678,-572.16452,-563.67670,502.52231,-743.28148,0.18000000,12.62987577,-2.79061304,-0.72206966,-0.51782387,0.59169930,-0.66493737,79.08876754,-16.88641077,-0.54234440,108.83734607,1.89957004,23.60708496,10.24553745,-7.22111279,82.41220649,-15.03039097,11.48299609,109.83890513,1.91705054,20.07697052,19.09830109,-7.22111279,-35.13486413,4.44505806,0.30041170,3.23477988,-12.88146079,24.85624816,127.44404166,98.65522944,8.25980340,-13.53816736,34.18785500,124.13103400,107.80471516
0.19000000,0.01535275,0.01889552,0.03689592,20,0.19000000,-183.19690,515.51061,-364.42042,-127.03887,395.99548,-386.19097,-288.89909,102.02044,-428.82751,-357.23251,70.39899,-480.53470,-161.10890,36.97915,-384.13003,-122.03802,60.37224,-456.26252,-173.02327,507.79886,-938.11102,-112.96348,406.40651,-919.83395,-285.77349,97.15560,-915.78104,-356.59841,72.08268,-875.33853,-149.22278,35.41930,-935.07514,-121.69604,59.60968,-865.10137,-152.64239,289.88685,-420.22910,-191.82545,396.55034,-342.32993,-208.74244,281.21231,-358.79529,-191.54859,426.48154,-963.95811,-201.05620,305.43277,-973.13468,-398.27801,613.43953,-467.62740,-289.81861,620.65527,-441.12288,-278.93105,599.92650,-377.87936,-415.28178,545.98380,-378.24881,-297.17026,549.42554,-358.84221,-413.08100,596.11049,-868.25464,-278.57991,608.48367,-893.45735,-418.13658,505.88999,-932.38214,-281.15853,512.62454,-952.71238,-527.17782,598.15006,-534.63027,-700.81992,595.26281,-615.25366,-498.19511,585.75696,-792.06869,-698.24162,595.68183,-711.84137,-567.70594,1102.54420,-656.27832,-517.88336,1012.13489,-468.43956,-487.66064,1027.98391,-823.25625,-458.45810,988.21501,-630.05638,-457.70091,984.64351,-670.37177,-529.72834,845.65284,-396.13925,-645.87697,640.58437,-420.85827,-594.48890,660.32355,-344.49817,-473.55317,718.08896,-442.65658,-389.03244,744.30092,-519.93205,-375.69278,702.88868,-523.47397,-484.70478,859.67624,-907.95966,-598.89701,651.73195,-927.99557,-527.18647,676.01063,-976.35545,-457.23827,734.71173,-840.40531,-377.47357,752.13026,-756.65714,-353.93709,713.45452,-767.97791,-576.19188,504.94034,-560.83191,-561.42879,486.35846,-772.89993,-568.25381,501.85602,-572.30055,-563.68605,502.59834,-743.41629,0.19000000,12.56965646,-2.72690394,-0.69567915,-0.51788560,0.59161132,-0.66510622,79.21125535,-16.93281301,-0.48164884,108.83559719,1.89953951,23.30896255,9.88582473,-7.25941810,82.47093841,-14.91366829,11.46458931,109.78233037,1.91606313,19.63860775,18.66673962,-7.25941810,-35.07901914,4.40007245,0.26092938,3.22375988,-12.92082416,24.73742929,127.18979824,101.66130426,8.35436522,-13.52477200,33.98087242,123.67387374,112.10804857
0.20000000,0.01534763,0.01889237,0.03691435,21,0.20000000,-183.24293,515.48543,-364.77340,-127.01148,395.98940,-386.36557,-288.89686,102.02243,-428.86739,-357.24683,70.37633,-480.51692,-161.08138,37.07063,-384.10981,-121.99102,60.50506,-456.26082,-173.04289,507.73716,-937.95005,-112.93694,406.40423,-919.80901,-285.77522,97.14953,-915.76355,-356.50861,72.30565,-875.86879,-149.22528,35.42249,-935.08051,-121.69950,59.56775,-865.06913,-152.63077,289.87952,-420.44334,-191.73408,396.59308,-342.45580,-208.64293,281.14063,-359.01846,-191.52095,426.54796,-963.98709,-201.05028,305.45398,-973.12035,-398.34130,613.50187,-467.72144,-289.82254,620.58560,-441.25439,-278.92719,599.90084,-377.94601,-415.21691,545.96534,-378.41717,-297.15253,549.44202,-358.94609,-413.05622,596.14375,-868.34398,-278.57584,608.49835,-893.41013,-418.11963,505.87964,-932.39496,-281.14039,512.62422,-952.69622,-527.28865,598.35413,-534.66490,-700.88794,595.26418,-615.26745,-498.29501,585.97805,-792.10294,-698.25550,595.68105,-711.84508,-567.56338,1102.48176,-656.28176,-517.76099,1012.11757,-468.36560,-487.52090,1027.88066,-823.43987,-458.32277,988.11798,-629.87489,-457.59619,984.56253,-670.31701,-529.68033,845.63063,-396.10024,-645.88070,640.59824,-420.86022,-594.46515,660.31524,-344.50909,-473.52383,718.10849,-442.60201,-388.91250,744.26559,-519.87211,-375.68081,702.86839,-523.48819,-484.57936,859.67960,-908.01665,-598.51834,651.67168,-928.07340,-526.62995,676.26848,-976.54890,-456.99043,734.78133,-840.37439,-377.34747,752.19772,-756.51705,-353.76164,713.58377,-767.83608,-576.16140,505.08684,-560.84911,-561.38375,486.50921,-772.91647,-568.29176,502.01041,-572.36142,-563.62770,502.74901,-743.47455,0.20000000,12.57419638,-2.75025961,-0.69865164,-0.51796920,0.59170736,-0.66509432,79.17832691,-16.88259523,-0.48832543,108.81230773,1.89913304,23.38431667,10.00816139,-7.28152639,82.45716519,-14.90872275,11.52934691,109.75464866,1.91557999,19.71641296,18.94922068,-7.28152639,-35.11882143,4.42988174,0.26461821,3.24598389,-12.91603255,24.83016181,127.37302981,99.70136126,8.44274108,-13.58359493,34.04408797,123.67453686,111.74911833
