time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,total_squared_error,marker_error_RMS,marker_error_max
5.85000000,-7.12367696,0.12839908,-5.77704081,-0.49410567,0.56933727,-0.60420553,93.04895534,0.80872961,3.91097883,98.80094850,1.72440186,15.11036843,-2.66366170,92.80534265,-8.84517986,5.51634422,99.89410935,1.74348111,18.15782571,-0.40113257,-28.98896869,-3.54916154,4.66390233,122.48933706,-5.93880176,76.62896358,108.50646853,113.19061040,121.29699423,-0.49316259,90.44405749,98.71531511,111.19283124,586,5.85000000,-180.91118,469.75867,-419.43322,-153.14632,352.07930,-430.33582,-262.66208,92.07559,-433.02711,-326.16721,58.18018,-476.08998,-152.80827,41.93214,-405.17573,-113.03344,62.65216,-457.83018,-163.49205,470.05649,-778.25923,-147.21413,316.73569,-778.56724,-252.61394,85.91990,-783.24576,-323.62255,52.78270,-746.15544,-136.65303,34.70140,-809.25429,-106.01572,55.89041,-754.89532,-182.89831,240.73293,-433.90341,-218.91980,365.99065,-395.87286,-255.70437,257.66526,-395.62716,-225.56208,345.28567,-807.52613,-252.81785,224.28444,-812.55006,-364.69985,543.55669,-409.69406,-258.52755,538.22949,-430.05195,-230.09963,486.34933,-395.39089,-365.56175,434.25963,-419.20629,-252.50210,433.86716,-419.36724,-361.61974,545.75433,-792.43914,-223.93528,533.00845,-771.02151,-368.75805,439.79099,-804.34202,-238.75974,428.49645,-790.84552,-483.83870,575.06982,-491.99251,-644.67608,615.63541,-572.13834,-453.74593,571.53166,-716.09256,-635.84060,613.55565,-674.68669,-422.20053,1017.68322,-616.33123,-360.62849,983.29871,-489.21104,-371.75829,986.77606,-748.30530,-324.54414,921.02399,-590.90265,-323.48246,923.52481,-637.06747,-173.55487,942.84478,-442.35140,-100.35869,863.23773,-409.06311,-96.85685,939.68695,-408.50799,-133.30120,928.47249,-496.49156,-147.18390,912.59647,-642.26527,-118.97478,938.93176,-643.34036,-279.07628,964.28014,-791.90126,-109.92053,850.61920,-804.81870,-98.53361,924.85293,-789.88249,-98.30141,916.42036,-707.85115,-134.07684,856.56792,-563.19980,-112.19380,881.21753,-559.54923,-547.23694,490.64683,-510.32948,-531.84693,486.72374,-709.84428,-545.72759,511.34718,-527.16835,-532.91733,508.33178,-675.84160,5.85000000,0.00896019,0.01443525,0.05107007
5.86000000,-6.09014344,0.17531818,-5.79669772,-0.49648050,0.57068817,-0.60456649,92.12531222,0.72609088,4.01816782,98.70005388,1.72264091,14.63350828,-2.52993162,91.75851297,-8.75902472,5.36195419,99.76959286,1.74130789,17.87177137,-0.71452004,-29.02904686,-3.53289732,4.74358117,121.53370876,-5.97111809,76.51874612,108.49564266,113.14475398,120.12131382,-0.48141708,89.93477445,98.70620486,111.18262657,587,5.86000000,-181.87005,470.43818,-419.10492,-153.88173,352.54537,-430.37724,-262.58119,92.56953,-432.95989,-326.15337,58.21824,-476.10689,-152.76704,41.96552,-405.27187,-113.00516,62.68076,-457.85642,-164.20699,470.61475,-777.94058,-147.95519,317.32859,-777.99548,-252.86909,86.18321,-783.03701,-323.68930,52.81597,-746.04217,-136.66233,34.91599,-809.13194,-106.11507,56.09596,-754.72565,-183.30804,241.16281,-433.76147,-219.54878,366.29213,-395.84335,-256.04446,258.10624,-395.52380,-226.21758,345.67628,-807.29518,-253.30461,224.81690,-812.62976,-365.76822,544.06555,-409.71406,-259.53854,538.92569,-430.32889,-231.21285,486.91390,-395.22317,-366.36800,434.54836,-419.17620,-253.39890,434.44502,-419.17739,-362.29682,546.11641,-792.32443,-224.68252,533.57520,-770.77900,-369.45417,440.12176,-803.96338,-239.39334,428.96369,-790.54681,-486.98796,575.78457,-492.93987,-647.71173,614.92175,-572.43829,-456.48700,572.85159,-716.18543,-638.81408,612.67050,-674.83664,-431.49470,1020.65352,-615.92853,-370.23242,986.51153,-489.51229,-380.96398,990.25887,-748.18743,-332.83731,925.27231,-590.71675,-332.21645,927.51261,-637.16972,-182.04061,946.42041,-442.13582,-108.83069,866.63666,-409.04274,-105.17853,942.96270,-408.50981,-141.75322,931.99749,-496.51799,-155.63339,915.98950,-642.09666,-127.59889,942.62840,-643.60302,-288.00360,968.09029,-791.64391,-118.51408,854.17426,-804.58032,-107.26184,928.47284,-789.67477,-107.02062,919.91593,-707.75850,-143.71427,860.51923,-563.06102,-120.89270,884.62435,-559.55151,-549.19407,490.73255,-510.80296,-533.69917,487.16302,-710.31642,-548.10351,512.20022,-527.84278,-535.23150,508.94347,-675.97573,5.86000000,0.00892778,0.01440912,0.05126814
5.87000000,-5.35469827,0.16761274,-5.75891771,-0.49848475,0.57153781,-0.60470886,91.47214998,0.65557847,4.07820455,98.62184514,1.72127591,14.46451613,-2.49045085,91.06725225,-8.68094428,5.28391073,99.67339916,1.73962899,17.71041016,-0.81352102,-28.70484928,-3.46809457,4.78667635,120.56493751,-6.04197388,76.66186770,108.67797219,113.14148133,119.21053006,-0.45565514,90.09753722,98.99416281,111.22624498,588,5.87000000,-182.69795,470.89857,-418.90316,-154.63664,353.10951,-430.10890,-262.69191,92.73534,-432.81446,-326.23074,58.36146,-475.93263,-152.78207,42.05198,-405.25796,-113.03113,62.76146,-457.81680,-164.93764,471.15478,-777.89618,-148.71817,317.90945,-777.89382,-253.13299,86.38527,-782.82205,-323.73081,52.86743,-746.00609,-136.62544,35.10692,-808.89217,-106.21370,56.42125,-754.53210,-183.69086,241.51312,-433.53001,-220.36053,366.79399,-395.39014,-256.55612,258.43383,-395.18594,-227.05749,346.12369,-807.12278,-253.88307,225.37857,-812.85808,-366.92044,543.99148,-409.69877,-260.39873,539.42632,-430.38733,-232.12398,487.35678,-394.93818,-367.01843,434.72435,-419.17626,-254.10437,434.80281,-419.03231,-363.02635,546.37724,-792.35827,-225.40324,533.98400,-770.68626,-370.12812,440.41044,-803.97114,-240.01974,429.38706,-790.42595,-488.82280,576.54009,-492.94438,-650.49264,614.20369,-572.62800,-458.97188,573.96238,-716.19443,-641.54729,611.92839,-674.89709,-441.05798,1023.14816,-616.18942,-379.62263,989.69122,-489.56838,-389.97423,993.39458,-748.10766,-340.87700,929.45245,-590.65859,-340.52150,931.56985,-637.22462,-190.48162,949.77825,-442.08991,-117.25724,869.81743,-408.87763,-113.33928,945.99567,-408.62121,-150.13472,935.31388,-496.60025,-164.10368,919.22578,-641.93933,-136.18626,945.99348,-643.63540,-296.69743,971.72806,-791.35986,-127.00339,858.09650,-805.48447,-115.81620,932.16291,-789.41628,-115.54432,923.17349,-707.58559,-153.01892,863.98787,-563.31028,-129.90615,887.85542,-559.35511,-550.52660,490.95608,-510.84532,-535.19117,487.47855,-710.37304,-549.74200,512.53448,-527.84192,-536.79096,509.24083,-675.90825,5.87000000,0.00883816,0.01433662,0.05095910
5.88000000,-4.66246178,0.13312634,-5.72350563,-0.50034364,0.57230398,-0.60474934,90.84275810,0.58553951,4.09663058,98.57956145,1.72053792,14.33592628,-2.43172936,90.43516029,-8.67124427,5.20915222,99.60712017,1.73847221,17.60777253,-0.79931437,-28.38626671,-3.37049092,4.87175731,119.68807258,-6.06330539,76.88599306,108.89795455,113.15390634,118.39426283,-0.40864512,90.43420535,99.32925123,111.28357600,589,5.88000000,-183.46938,471.30398,-418.68020,-155.33671,353.70173,-429.68906,-262.88836,92.95728,-432.55825,-326.33884,58.58448,-475.66646,-152.80640,42.11973,-405.21270,-113.10773,62.84749,-457.75802,-165.71765,471.61630,-778.09898,-149.47167,318.43488,-778.24026,-253.36992,86.53941,-782.65666,-323.77826,52.91680,-745.99761,-136.58462,35.35116,-808.64079,-106.30281,56.79490,-754.30138,-184.11009,241.94595,-433.05081,-221.19220,367.27242,-394.75526,-257.02057,258.61769,-394.72325,-227.94593,346.58373,-807.25404,-254.48125,225.74970,-813.13574,-367.87358,543.79789,-409.61720,-261.22075,539.63393,-430.10819,-232.81323,487.71053,-394.61904,-367.61221,434.85409,-419.01042,-254.69131,435.01545,-418.70985,-363.95361,546.41105,-792.51566,-226.33375,534.28022,-770.80090,-370.83459,440.62587,-804.57705,-240.68841,429.77553,-790.66494,-490.48411,577.50802,-492.61759,-653.03590,613.35766,-572.82083,-461.29121,575.04325,-716.16472,-644.02766,611.12036,-675.01697,-450.60863,1025.16777,-616.85370,-388.40237,992.97045,-488.90331,-398.80314,996.02883,-747.92409,-348.64361,933.37860,-590.41905,-348.30738,935.50344,-637.27713,-198.90004,952.86512,-442.12064,-125.60860,872.78888,-408.62748,-121.43012,948.80250,-408.74243,-158.39187,938.39872,-496.67413,-172.62103,922.25021,-641.82516,-144.71398,948.87137,-643.44025,-305.14243,975.03677,-791.13765,-135.22931,861.88200,-806.56491,-124.16851,935.66529,-789.21716,-124.01479,926.31628,-707.42585,-161.71733,866.62856,-563.71193,-138.85065,890.86275,-559.23487,-551.60908,491.30031,-510.70090,-536.34112,487.72343,-710.23224,-551.08791,512.68367,-527.59033,-538.02518,509.43937,-675.78267,5.88000000,0.00878209,0.01429107,0.05067965
5.89000000,-3.88914443,0.08743845,-5.68811808,-0.50227300,0.57310937,-0.60483911,90.13180024,0.48487452,4.09029989,98.50707568,1.71927281,14.15835355,-2.31369490,89.70993251,-8.72563319,5.09474584,99.52160622,1.73697971,17.52414806,-0.78744801,-28.18253856,-3.28720243,4.81322132,118.64356841,-6.07048332,76.83215688,109.04587619,113.12877459,117.45952359,-0.54097055,90.49477162,99.52138324,111.31427583,590,5.89000000,-184.20344,471.72576,-418.19502,-155.89314,354.06269,-429.35387,-263.06334,93.13715,-432.38816,-326.35917,58.73119,-475.55233,-152.79519,42.14128,-405.18467,-113.15271,62.92010,-457.74685,-166.56888,472.03641,-778.69782,-150.22269,318.98848,-778.90069,-253.57165,86.67837,-782.54378,-323.86314,52.96502,-745.92800,-136.58389,35.67737,-808.59505,-106.39331,57.16672,-754.24148,-184.51125,242.42167,-432.45292,-221.80711,367.47423,-394.28344,-257.29383,258.50928,-394.30972,-228.81252,346.87502,-807.61727,-255.09542,225.88342,-813.44612,-368.47572,543.99949,-409.33974,-262.03079,539.66177,-429.55304,-233.43280,487.91002,-394.28942,-368.17674,434.90599,-418.51478,-255.26003,435.17835,-418.03737,-365.06890,546.20736,-792.86375,-227.38205,534.55195,-771.27484,-371.63527,440.57204,-805.24880,-241.38626,430.04065,-791.21831,-492.69589,578.22590,-492.94328,-655.39869,612.37588,-573.03742,-463.82001,575.96299,-716.13922,-646.33151,610.13806,-675.12706,-459.58594,1026.81175,-617.19852,-396.71932,996.17285,-487.91157,-407.35861,998.22065,-747.76419,-356.23578,936.94280,-589.95016,-355.81691,939.00368,-637.27098,-207.27481,955.64744,-442.13251,-133.76300,875.52428,-408.45348,-129.41441,951.37246,-408.85003,-166.43766,941.20405,-496.70416,-180.97166,924.98824,-641.78378,-153.03863,951.46859,-643.34216,-313.35437,977.87464,-791.03890,-143.06190,865.00068,-806.95272,-132.21947,938.55330,-789.08705,-132.28064,929.23881,-707.34726,-170.19498,868.94070,-564.05542,-147.22435,893.51403,-559.41590,-552.89734,491.39085,-510.79965,-537.67488,487.84320,-710.33496,-552.74031,512.92754,-527.83756,-539.60195,509.68478,-675.76408,5.89000000,0.00877143,0.01428239,0.05038509
5.90000000,-3.17556369,0.08912562,-5.58027388,-0.50413457,0.57356437,-0.60505843,89.52347939,0.27063123,4.07507309,98.48233940,1.71884108,14.01909395,-2.19071128,89.08621147,-8.73814842,4.91082212,99.46522531,1.73599567,17.41500932,-0.77852558,-27.98600231,-3.17999752,4.69830913,117.65701402,-5.90926823,76.56392756,109.07577348,113.06850818,116.50481623,-0.61259437,90.31649134,99.80786041,111.34034133,591,5.90000000,-184.88423,471.97480,-417.51270,-156.37706,354.18018,-428.96913,-263.12523,93.17036,-432.31053,-326.23920,58.69674,-475.70777,-152.76180,42.07124,-405.15209,-113.11115,62.92807,-457.76498,-167.50814,472.49997,-779.77686,-150.95103,319.53731,-779.80722,-253.76158,86.90397,-782.66216,-323.93874,53.02565,-745.77073,-136.67267,35.89545,-808.84552,-106.47055,57.37385,-754.50832,-184.81018,242.77060,-431.97767,-222.29161,367.50356,-393.86814,-257.61056,258.27267,-393.91682,-229.75056,347.03472,-808.14700,-255.75791,225.91334,-813.74376,-369.12176,544.23652,-408.90860,-262.84396,539.63891,-428.82760,-234.09247,488.03253,-393.73260,-368.73012,434.72217,-417.87044,-255.80105,435.22192,-417.33533,-366.29873,545.90399,-793.35170,-228.31404,534.83900,-772.16681,-372.52100,440.18834,-805.54008,-242.10682,430.17635,-791.93333,-494.80822,578.54975,-493.59508,-657.74246,611.34992,-573.07933,-466.60958,576.57722,-716.06498,-648.54475,609.01542,-675.11189,-467.90164,1028.15844,-617.04129,-404.71780,998.86382,-487.06539,-415.52139,1000.09686,-747.77748,-363.58651,940.04124,-589.46397,-363.06573,941.98178,-637.22326,-215.45691,958.06289,-442.10957,-141.57001,877.77893,-408.61255,-137.13636,953.63230,-408.91233,-174.13268,943.70330,-496.69397,-188.99449,927.34646,-641.75642,-161.05049,953.84071,-643.31267,-321.30883,980.21502,-790.97602,-150.55337,867.47905,-807.05857,-139.93011,940.84088,-788.95942,-140.19056,931.76063,-707.34522,-178.64837,871.35169,-564.27800,-155.34877,895.92708,-559.63253,-554.23011,491.20972,-510.95361,-539.30821,487.75158,-710.51285,-554.60495,513.16843,-528.36109,-541.32009,509.79683,-675.73642,5.90000000,0.00873477,0.01425251,0.05041318
5.91000000,-2.54363127,0.07658280,-5.47203814,-0.50588876,0.57379817,-0.60514543,88.98794949,0.06524330,4.02503967,98.45549229,1.71837251,13.92469976,-2.10942953,88.57185359,-8.81466558,4.76040201,99.41651522,1.73514552,17.15581476,-0.72188908,-27.75840124,-3.07877098,4.60429358,116.80154995,-5.83404709,76.54269790,109.17572987,113.04312985,115.67430995,-0.66096798,90.28417206,100.17280547,111.36782593,592,5.91000000,-185.55535,471.89856,-416.84469,-156.86571,354.26630,-428.27479,-263.09305,93.14822,-432.23385,-326.05695,58.55267,-475.98150,-152.72677,41.87435,-405.09782,-113.05837,62.82011,-457.73683,-168.46230,472.95127,-781.15035,-151.68347,319.92691,-780.91155,-253.89205,87.20736,-783.12136,-323.94079,53.12850,-745.61033,-136.83519,35.72050,-809.29715,-106.46679,57.20410,-755.00621,-185.01069,242.94357,-431.54672,-222.84652,367.53881,-393.23270,-258.13305,258.22071,-393.38819,-230.86301,347.17865,-808.83786,-256.46194,225.98827,-814.04925,-370.08248,543.98796,-408.48694,-263.66083,539.58414,-427.98342,-234.74769,488.14752,-392.86352,-369.24736,434.24169,-417.42298,-256.31681,435.10582,-416.80156,-367.57717,545.62483,-793.92172,-229.28914,535.15899,-773.45207,-373.42735,439.71157,-805.77903,-242.84900,430.28684,-792.82992,-496.51554,578.75914,-493.93844,-660.08329,610.28679,-572.86355,-469.15208,576.99629,-716.01268,-650.66962,607.84074,-675.04975,-475.79264,1029.22448,-616.85103,-412.35798,1000.84124,-486.42772,-423.30305,1001.70039,-747.90520,-370.48990,942.52276,-589.14964,-369.96894,944.39008,-637.17589,-223.22888,960.06095,-442.00076,-148.94600,879.58067,-408.76350,-144.49991,955.52108,-408.82350,-181.36590,945.85797,-496.64312,-196.54807,929.16830,-641.72123,-168.68283,955.83732,-643.11745,-328.93339,982.04605,-790.86854,-157.69127,869.48388,-807.26879,-147.30413,942.73859,-788.78965,-147.69919,933.75209,-707.33061,-186.92031,873.64599,-564.26079,-163.28335,898.07459,-559.57902,-555.36093,490.96449,-510.93485,-540.83437,487.52931,-710.52385,-556.28555,513.18915,-528.68561,-542.74223,509.67008,-675.70304,5.91000000,0.00864852,0.01418198,0.05020349
5.92000000,-1.92380036,0.04834221,-5.40869364,-0.50753025,0.57396570,-0.60517909,88.46011606,-0.10993095,3.94896717,98.42527875,1.71784518,13.80399291,-2.04331982,88.06808473,-8.97381923,4.60926150,99.37405555,1.73440446,16.88079190,-0.60598137,-27.58520452,-2.99773622,4.55939887,116.09388062,-5.86313027,76.70563139,109.35139563,113.05596045,114.95596019,-0.65324663,90.38471902,100.41658022,111.38255822,593,5.92000000,-186.19668,471.73450,-416.09180,-157.32857,354.49088,-427.23414,-263.05765,93.07987,-432.14205,-325.93795,58.47836,-476.10777,-152.70538,41.64676,-404.98734,-113.06719,62.61606,-457.62659,-169.34940,473.26124,-782.63319,-152.49165,320.21124,-782.29061,-253.86273,87.37344,-783.57443,-323.87779,53.26921,-745.52896,-136.95194,35.15871,-809.76004,-106.36821,56.71513,-755.49599,-185.16990,243.06266,-430.85630,-223.43142,367.54383,-392.40695,-258.50187,258.29483,-392.71476,-232.08931,347.23434,-809.57094,-257.15582,226.14994,-814.66122,-371.12968,543.37501,-407.95291,-264.43793,539.52746,-427.09159,-235.42915,488.16948,-391.82518,-369.68937,433.68114,-417.05431,-256.86421,434.96902,-416.04681,-368.83681,545.34894,-794.58154,-230.54809,535.47870,-774.95476,-374.28795,439.36105,-806.40569,-243.59118,430.50606,-794.08434,-498.23748,578.98307,-493.99558,-662.24639,609.09363,-572.62532,-471.21825,577.38427,-716.12053,-652.65608,606.61384,-675.14420,-483.29725,1029.97941,-616.90431,-419.57034,1002.29184,-485.86244,-430.70974,1003.00209,-747.97863,-376.93551,944.46223,-588.89919,-376.41252,946.19121,-636.99726,-230.45653,961.66921,-441.74241,-155.85443,881.23767,-408.32335,-151.44739,957.04036,-408.58471,-188.14889,947.61956,-496.49940,-203.55559,930.51903,-641.65360,-175.84674,957.37243,-642.79988,-336.09850,983.33408,-790.70388,-164.36573,871.02950,-807.35791,-154.26823,944.24564,-788.57164,-154.76603,935.22973,-707.29625,-194.60144,875.51338,-563.94698,-170.48271,899.64497,-559.29983,-556.35299,490.68387,-510.90543,-542.00096,487.28027,-710.50794,-557.69561,512.94430,-528.78528,-543.94393,509.38821,-675.78702,5.92000000,0.00856214,0.01411097,0.04980514
5.93000000,-1.33841580,0.00419708,-5.36095746,-0.50901145,0.57397460,-0.60525064,88.00425634,-0.34223677,3.80532808,98.44333353,1.71816030,13.67521288,-1.96680400,87.61327315,-9.17555886,4.42516108,99.36456225,1.73423877,16.66032986,-0.50052012,-27.45040913,-2.89740574,4.54247599,115.48351326,-5.84198634,76.87940267,109.52501848,113.06969316,114.28843526,-0.59829859,90.52169871,100.61096209,111.39559947,594,5.93000000,-186.74320,471.84105,-414.88767,-157.75979,354.85858,-425.95911,-262.99394,93.02726,-431.91642,-325.90316,58.58729,-475.99816,-152.72030,41.52109,-404.77647,-113.06239,62.41485,-457.44336,-170.20028,473.43450,-784.25521,-153.32583,320.56348,-783.96912,-253.69493,87.30499,-783.69025,-323.77547,53.36854,-745.53797,-136.94083,34.58140,-810.06930,-106.25905,56.24356,-755.78924,-185.29142,243.23033,-429.85311,-223.90117,367.46773,-391.53685,-258.47809,258.31986,-391.95717,-233.22938,347.14165,-810.28217,-257.79978,226.24189,-815.60710,-371.92115,542.81935,-407.05620,-265.15184,539.54217,-426.20793,-236.23319,488.07834,-390.65482,-370.11728,433.26924,-416.32677,-257.39745,434.92320,-414.82380,-370.02035,545.00290,-795.31926,-231.85290,535.66319,-776.39088,-375.08636,439.01930,-807.18563,-244.32795,430.76171,-795.54544,-500.00598,579.28913,-493.94510,-664.19506,607.78497,-572.53537,-473.07030,577.69673,-716.39858,-654.52467,605.29094,-675.41199,-490.28402,1030.49422,-617.11171,-426.36939,1003.37947,-485.42810,-437.61711,1003.97086,-748.01964,-383.08920,946.19918,-588.50997,-382.27474,947.76789,-636.71258,-237.09229,962.94440,-441.40412,-162.23033,882.62365,-407.69950,-157.89569,958.23210,-408.32161,-194.52972,948.96934,-496.23412,-210.14346,931.67155,-641.39707,-182.47457,958.44956,-642.58462,-342.69596,984.14294,-790.57472,-170.53194,872.07978,-807.13947,-160.69290,945.30092,-788.33520,-161.33081,936.31873,-707.29398,-201.40472,876.94373,-563.62141,-176.93366,900.65860,-558.97237,-557.24558,490.42909,-510.90511,-542.92694,486.94624,-710.50840,-558.89786,512.54973,-528.74547,-545.06053,508.98093,-675.94898,5.93000000,0.00850837,0.01406659,0.04948631
5.94000000,-0.60659163,-0.13656968,-5.29447311,-0.51048207,0.57433588,-0.60533377,87.34166624,-0.59683129,3.59896314,98.42035171,1.71775919,13.41999333,-1.71366948,87.00068379,-9.38932060,4.32533124,99.32838712,1.73360740,16.28593601,-0.25440462,-27.53890030,-2.72110880,4.49392034,114.70393431,-5.83255859,76.67727408,109.60906399,113.03384924,113.42644813,-0.63219470,90.17151369,100.64937519,111.32528823,595,5.94000000,-187.26645,472.22433,-413.12868,-158.18134,355.22799,-424.56088,-262.87405,93.14111,-431.42763,-325.86954,58.80215,-475.83106,-152.76176,41.48528,-404.52544,-112.95969,62.30793,-457.23775,-171.06852,473.60797,-786.08602,-154.07474,320.88531,-785.57399,-253.55978,87.21114,-783.67601,-323.64735,53.39468,-745.59666,-136.87270,34.27762,-810.19178,-106.20382,56.00997,-755.88986,-185.37334,243.41974,-428.72403,-224.29618,367.41048,-390.57148,-258.52058,258.28863,-391.12394,-234.15587,347.04841,-811.14914,-258.39628,226.09457,-816.35247,-372.45840,542.51651,-405.88899,-265.86778,539.58367,-425.11903,-237.06561,487.98129,-389.28772,-370.59333,432.92319,-415.33578,-257.85868,434.92094,-413.41916,-371.14496,544.59303,-796.12260,-232.88149,535.68099,-777.81738,-375.90742,438.52005,-807.74403,-245.06976,430.82516,-796.86375,-501.50835,579.70347,-493.85563,-666.05314,606.49620,-572.52014,-474.88128,577.77291,-716.61729,-656.34916,603.91922,-675.70123,-496.64142,1030.94951,-617.45853,-432.78532,1004.10062,-485.23540,-443.89456,1004.62071,-748.28838,-388.94383,947.83430,-588.15379,-387.70824,949.61299,-636.77236,-243.10065,963.92602,-441.10511,-168.01497,883.37809,-407.63807,-163.80862,959.08454,-408.12069,-200.46319,949.91023,-495.98754,-216.38635,932.54871,-640.99305,-188.56016,959.09891,-642.54051,-348.70809,984.62925,-790.68547,-176.19664,872.64598,-806.77186,-166.52846,945.89950,-788.10666,-167.36769,937.03615,-707.17889,-207.64595,877.90689,-563.55319,-183.12112,901.44114,-558.82627,-558.03414,490.28778,-510.76293,-543.80982,486.43226,-710.36565,-559.91067,512.14573,-528.59583,-546.05001,508.46500,-675.97487,5.94000000,0.00844132,0.01401106,0.04914144
5.95000000,-0.06428977,-0.27902724,-5.23282681,-0.51178474,0.57438151,-0.60540795,86.88945498,-0.87375352,3.33210722,98.43029940,1.71793281,13.30097047,-1.47955539,86.61516345,-9.63659464,4.22427087,99.35049795,1.73399330,16.16380221,-0.03581457,-27.49150032,-2.57462310,4.46908147,113.99962018,-5.84120478,76.69466139,109.76424322,113.02372547,112.72248608,-0.58386466,90.15682331,100.79476351,111.30786989,596,5.95000000,-187.84499,472.57312,-411.20707,-158.56627,355.47235,-423.13725,-262.82538,93.34033,-430.85002,-325.80283,58.95770,-475.79507,-152.78914,41.45859,-404.36311,-112.83413,62.28348,-457.08062,-171.92656,473.83989,-788.07928,-154.73171,321.01712,-786.87186,-253.57136,87.25606,-783.83061,-323.54576,53.41340,-745.65077,-136.84851,34.16393,-810.21823,-106.18810,55.95603,-755.96987,-185.50430,243.56967,-427.56089,-224.78620,367.42758,-389.42573,-259.02899,258.10167,-390.39099,-234.92708,347.10427,-812.40693,-258.95481,225.82668,-816.69023,-373.11116,542.31776,-404.71470,-266.62448,539.52089,-423.54343,-237.76942,487.91857,-387.72074,-371.05560,432.47305,-414.56707,-258.32908,434.89945,-412.04539,-372.28004,544.14225,-796.98813,-233.76603,535.68659,-779.54408,-376.82479,437.97156,-808.29223,-245.82109,430.71515,-798.16922,-502.72331,579.97776,-493.79812,-667.81568,605.31069,-572.57863,-476.59714,577.68653,-716.65144,-658.12422,602.61555,-675.97967,-502.34745,1031.38639,-617.96373,-438.66361,1004.63437,-485.06846,-449.48551,1005.02884,-748.85192,-394.29577,949.13673,-588.16645,-392.92754,951.45546,-637.32471,-248.48998,964.61173,-440.82689,-173.32673,883.62109,-407.83433,-169.22993,959.46933,-407.99384,-205.88224,950.43974,-495.88491,-222.09888,932.83524,-640.80477,-194.11210,959.33579,-642.50892,-354.07981,984.87746,-791.09988,-181.36298,872.77734,-806.45635,-171.81321,946.04216,-787.87528,-172.85917,937.27778,-706.84136,-213.61369,878.29882,-563.44008,-189.04754,902.01677,-558.92181,-558.80971,490.10818,-510.59158,-544.70018,485.84619,-710.19463,-560.81655,511.78732,-528.41310,-547.00114,507.94528,-675.81562,5.95000000,0.00835270,0.01393732,0.04853567
